uf	pred	sf
ɑrɑʃtɯrmɑʤɯlArH	ɑrɑʃtɯrmɑʤɯleri	ɑrɑʃtɯrmɑʤɯlɑrɯ
ɑrɑHʃlArA	ɑrɑiʃlere	ɑrɑɯʃlɑrɑ
ɑrmutlH	ɑrmutli	ɑrmutlu
ɑsɯlArAk	ɑsɯlerek	ɑsɯlɑrɑk
ɑsistɑnlAr	ɑsistɑnler	ɑsistɑnlɑr
ɑtɯmlH	ɑtɯmli	ɑtɯmlɯ
ɑvɑntɑʒlArDAn	ɑvɑntɑʒlerden	ɑvɑntɑʒlɑrdɑn
ɑjɑrlArHn	ɑjɑrlerin	ɑjɑrlɑrɯn
ɑjrɯlmɑlArH	ɑjrɯlmɑleri	ɑjrɯlmɑlɑrɯ
bɯrɑkmAAʤAk	bɯrɑkmeeʤek	bɯrɑkmɑɑʤɑk
byroHHn	byroiin	byrouun
bɑɰlArHHn	bɑɰleriin	bɑɰlɑrɯɯn
bɑɰlɑHp	bɑɰlɑip	bɑɰlɑɯp
bɑʃlɯklArHHn	bɑʃlɯkleriin	bɑʃlɯklɑrɯɯn
bɑʤɑklArDA	bɑʤɑklerde	bɑʤɑklɑrdɑ
bɑhɑrA	bɑhɑre	bɑhɑrɑ
bɑkɑnlɯklArA	bɑkɑnlɯklere	bɑkɑnlɯklɑrɑ
bɑjrɑmHn	bɑjrɑmin	bɑjrɑmɯn
belirlemADA	belirlemede	belirlemete
betonH	betoni	betonu
bejɑnA	bejɑne	bejɑnɑ
borsɑDAki	borsɑdeki	borsɑdɑki
budɑmA	budɑme	budɑmɑ
bulunmADAn	bulunmeden	bulunmɑdɑn
bunɑlɯmA	bunɑlɯme	bunɑlɯmɑ
ʤihɑzlArDAn	ʤihɑzlerden	ʤihɑzlɑrdɑn
dyʃmɑnlArHn	dyʃmɑnlerin	dyʃmɑnlɑrɯn
dɑɰɯtɯmHHn	dɑɰɯtɯmiin	dɑɰɯtɯmɯɯn
dɑlgɑHHn	dɑlgɑiin	dɑlgɑɯɯn
dɑmgɑlH	dɑmgɑli	dɑmgɑlɯ
dɑvrɑnHʃA	dɑvrɑniʃe	dɑvrɑnɯʃɑ
dɑjɑnɑklArH	dɑjɑnɑkleri	dɑjɑnɑklɑrɯ
demADAn	demeden	demeten
depolArHn	depolerin	depolɑrɯn
desteklAmADA	desteklemede	desteklemete
detɑjA	detɑje	detɑjɑ
dozlArH	dozleri	dozlɑrɯ
editørHn	editørin	editøryn
emisjonH	emisjoni	emisjonu
fɯrsɑtlArHn	fɯrsɑtlerin	fɯrsɑtlɑrɯn
fɑbrikɑDAn	fɑbrikɑden	fɑbrikɑdɑn
fɑrksHz	fɑrksiz	fɑrksɯz
federɑsjonHn	federɑsjonin	federɑsjonun
firmɑnHzA	firmɑnize	firmɑnɯzɑ
fijɑtlArDAn	fijɑtlerden	fijɑtlɑrdɑn
fuɑrlArDA	fuɑrlerde	fuɑrlɑrdɑ
gøzmHzHn	gøzmizin	gøzmyzyn
gɑzHHn	gɑziin	gɑzɯɯn
hɑzɯrlɯklArA	hɑzɯrlɯklere	hɑzɯrlɯklɑrɑ
hɑzɯrlAmADA	hɑzɯrlemede	hɑzɯrlɑmɑdɑ
hejeʤɑnDAn	hejeʤɑnden	hejeʤɑndɑn
hunlAr	hunler	hunlɑr
iddiɑlArHHn	iddiɑleriin	iddiɑlɑrɯɯn
ihrɑʤɑtmHz	ihrɑʤɑtmiz	ihrɑʤɑtmɯz
ilɑʧDAn	ilɑʧten	ilɑʧtɑn
imkɑnmHz	imkɑnmiz	imkɑnmɯz
istikrɑrsHzlHk	istikrɑrsizlik	istikrɑrsɯzlɯk
izɑhH	izɑhi	izɑhɯ
kɯzlArA	kɯzlere	kɯzlɑrɑ
kɑɰɯtlArA	kɑɰɯtlere	kɑɰɯtlɑrɑ
kɑfɑlArH	kɑfɑleri	kɑfɑlɑrɯ
kɑlɯplArHn	kɑlɯplerin	kɑlɯplɑrɯn
kɑnunlArHHn	kɑnunleriin	kɑnunlɑrɯɯn
kɑpɑklArHHn	kɑpɑkleriin	kɑpɑklɑrɯɯn
kɑplɯʤɑlArH	kɑplɯʤɑleri	kɑplɯʤɑlɑrɯ
kɑrbonhidrɑtlArHn	kɑrbonhidrɑtlerin	kɑrbonhidrɑtlɑrɯn
kɑtɯlɯmlArH	kɑtɯlɯmleri	kɑtɯlɯmlɑrɯ
kɑtlɑmA	kɑtlɑme	kɑtlɑmɑ
kɑjbolmA	kɑjbolme	kɑjbolmɑ
kodA	kode	kodɑ
konfederɑsjonH	konfederɑsjoni	konfederɑsjonu
konuklArmHz	konuklermiz	konuklɑrmɯz
konHp	konip	konup
koordinɑsjonHn	koordinɑsjonin	koordinɑsjonun
kuʤɑklAAn	kuʤɑkleen	kuʤɑklɑɑn
kumɑʃA	kumɑʃe	kumɑʃɑ
kurultɑjA	kurultɑje	kurultɑjɑ
kujumʤulHk	kujumʤulik	kujumʤuluk
lokɑntɑH	lokɑntɑi	lokɑntɑɯ
mɯsɯrlH	mɯsɯrli	mɯsɯrlɯ
mɑkbuzlArHn	mɑkbuzlerin	mɑkbuzlɑrɯn
mɑkinɑlH	mɑkinɑli	mɑkinɑlɯ
merɑklHlArH	merɑklileri	merɑklɯlɑrɯ
mevʤutlArH	mevʤutleri	mevʤutlɑrɯ
oʤɑklArHn	oʤɑklerin	oʤɑklɑrɯn
okumADA	okumede	okumɑtɑ
okumADAn	okumeden	okumɑtɑn
olmAn	olmen	olmɑn
olH	oli	olu
onurHHn	onuriin	onuruun
orɑnnDAn	orɑnnden	orɑnndɑn
ortɑklArDAn	ortɑklerden	ortɑklɑrdɑn
oturumlArH	oturumleri	oturumlɑrɯ
pɑrʧɑlAnArAk	pɑrʧɑlenerek	pɑrʧɑlɑnɑrɑk
pɑjlH	pɑjli	pɑjlɯ
pɑzɑrlAmAA	pɑzɑrlemee	pɑzɑrlɑmɑɑ
pehlivɑnlAr	pehlivɑnler	pehlivɑnlɑr
petrolH	petroli	petroly
politikɑDAn	politikɑden	politikɑdɑn
pompɑHn	pompɑin	pompɑɯn
portføjHHn	portføjiin	portføjyyn
progrɑmlAmAA	progrɑmlemee	progrɑmlɑmɑɑ
rɑflArA	rɑflere	rɑflɑrɑ
reklɑmlArDA	reklɑmlerde	reklɑmlɑrdɑ
restorɑnlAr	restorɑnler	restorɑnlɑr
sytunlH	sytunli	sytunlu
sɑflHk	sɑflik	sɑflɯk
sɑhɑDAn	sɑhɑden	sɑhɑdɑn
sɑllɑArAk	sɑllɑɑrek	sɑllɑɑrɑk
sɑrɯlHp	sɑrɯlip	sɑrɯlɯp
sɑjfɑlArmHz	sɑjfɑlermiz	sɑjfɑlɑrmɯz
seɑnsDA	seɑnsde	seɑnstɑ
sendikɑHn	sendikɑin	sendikɑɯn
sijɑhA	sijɑhe	sijɑhɑ
soruʃturmAlAr	soruʃturmeler	soruʃturmɑlɑr
sorumlHlArHHn	sorumlileriin	sorumlulɑrɯɯn
sponsorlHk	sponsorlik	sponsorluk
stoklArHn	stoklerin	stoklɑrɯn
tɑʃɯmAHn	tɑʃɯmein	tɑʃɯmɑɯn
tɑʃmA	tɑʃme	tɑʃmɑ
tɑbɑnHn	tɑbɑnin	tɑbɑnɯn
tɑkɯmDA	tɑkɯmde	tɑkɯmdɑ
tɑlimɑtHn	tɑlimɑtin	tɑlimɑtɯn
tɑlimɑtA	tɑlimɑte	tɑlimɑtɑ
tɑnɯmlAnArAk	tɑnɯmlenerek	tɑnɯmlɑnɑrɑk
tɑrɑHʤHH	tɑrɑiʤii	tɑrɑɯʤɯɯ
tɑsɑrrufA	tɑsɑrrufe	tɑsɑrrufɑ
teʃebbysHn	teʃebbysin	teʃebbysyn
teʃkilɑtlArH	teʃkilɑtleri	teʃkilɑtlɑrɯ
toplɑnmAA	toplɑnmee	toplɑnmɑɑ
trɑvmɑlAr	trɑvmɑler	trɑvmɑlɑr
tugɑjH	tugɑji	tugɑjɯ
turnuvɑlArH	turnuvɑleri	turnuvɑlɑrɯ
tutmAHn	tutmein	tutmɑɯn
ulɑʃmAmHz	ulɑʃmemiz	ulɑʃmɑmɯz
unvɑnlAr	unvɑnler	unvɑnlɑr
vɑrlɯklArA	vɑrlɯklere	vɑrlɯklɑrɑ
vɑrsɑjAlHm	vɑrsɑjelim	vɑrsɑjɑlɯm
jɯldɯzlArA	jɯldɯzlere	jɯldɯzlɑrɑ
jɑkɯtlH	jɑkɯtli	jɑkɯtlɯ
jɑkɑlɑmAHn	jɑkɑlɑmein	jɑkɑlɑmɑɯn
jɑkɑlɑmAA	jɑkɑlɑmee	jɑkɑlɑmɑɑ
jɑklɑʃmA	jɑklɑʃme	jɑklɑʃmɑ
jɑkmAA	jɑkmee	jɑkmɑɑ
jɑnɯtlAmA	jɑnɯtleme	jɑnɯtlɑmɑ
jɑpmADA	jɑpmede	jɑpmɑdɑ
jɑpmAHHn	jɑpmeiin	jɑpmɑɯɯn
jɑrɯnlAr	jɑrɯnler	jɑrɯnlɑr
jɑrɑtɯklAr	jɑrɑtɯkler	jɑrɑtɯklɑr
jɑrgɯlArH	jɑrgɯleri	jɑrgɯlɑrɯ
jɑtkɯnlHk	jɑtkɯnlik	jɑtkɯnlɯk
jɑvrulArH	jɑvruleri	jɑvrulɑrɯ
jolʤulukDAn	jolʤulukten	jolʤuluktɑn
jurtlArHn	jurtlerin	jurtlɑrɯn
zorlɑmA	zorlɑme	zorlɑmɑ
ʧɑtɯʃmAlArDA	ʧɑtɯʃmelerde	ʧɑtɯʃmɑlɑrdɑ
ynvɑnlArH	ynvɑnleri	ynvɑnlɑrɯ
ɑʧɯlɯʃA	ɑʧɯlɯʃe	ɑʧɯlɯʃɑ
ɑʃɑmɑlArHHn	ɑʃɑmɑleriin	ɑʃɑmɑlɑrɯɯn
ɑʃmAA	ɑʃmee	ɑʃmɑɑ
ɑkɯʃkɑnlAr	ɑkɯʃkɑnler	ɑkɯʃkɑnlɑr
ɑnlɑmAmHz	ɑnlɑmemiz	ɑnlɑmɑmɯz
ɑnlɑtmADA	ɑnlɑtmede	ɑnlɑtmɑtɑ
ɑrkɑDAki	ɑrkɑdeki	ɑrkɑdɑki
ɑtmAH	ɑtmei	ɑtmɑɯ
ɑjdɯnlArHn	ɑjdɯnlerin	ɑjdɯnlɑrɯn
ɑjgɯtH	ɑjgɯti	ɑjgɯtɯ
ɑjlɯklArH	ɑjlɯkleri	ɑjlɯklɑrɯ
bølymmHzHn	bølymmizin	bølymmyzyn
bɑʃvurHp	bɑʃvurip	bɑʃvurup
bɑsɯmDA	bɑsɯmde	bɑsɯmdɑ
beklemADA	beklemede	beklemete
bilɑnʧoHn	bilɑnʧoin	bilɑnʧoun
bilmADA	bilmede	bilmete
bulmAH	bulmei	bulmɑɯ
butonlAr	butonler	butonlɑr
ʤɑmiɑH	ʤɑmiɑi	ʤɑmiɑɯ
ʤivɑrDAki	ʤivɑrdeki	ʤivɑrdɑki
dyɰynH	dyɰyni	dyɰyny
dɑmɑrH	dɑmɑri	dɑmɑrɯ
dɑvrɑnmA	dɑvrɑnme	dɑvrɑnmɑ
dekɑnHn	dekɑnin	dekɑnɯn
dijɑgrɑmH	dijɑgrɑmi	dijɑgrɑmɯ
dostlArm	dostlerm	dostlɑrm
dozlAr	dozler	dozlɑr
dudɑklAr	dudɑkler	dudɑklɑr
dumɑnHHn	dumɑniin	dumɑnɯɯn
duvɑrDAki	duvɑrdeki	duvɑrdɑki
dujmAH	dujmei	dujmɑɯ
enfeksijonlArHHn	enfeksijonleriin	enfeksijonlɑrɯɯn
fɯrɯnDAn	fɯrɯnden	fɯrɯndɑn
fɑbrikɑH	fɑbrikɑi	fɑbrikɑɯ
fɑrlAr	fɑrler	fɑrlɑr
federɑsjonA	federɑsjone	federɑsjonɑ
hɯzlAnmAH	hɯzlenmei	hɯzlɑnmɑɯ
hɑkʧA	hɑkʧe	hɑkʧɑ
hɑmɑmA	hɑmɑme	hɑmɑmɑ
hɑvuzDA	hɑvuzde	hɑvuzdɑ
hɑzɯrlAHʤH	hɑzɯrleiʤi	hɑzɯrlɑɯʤɯ
hoʤɑHn	hoʤɑin	hoʤɑɯn
intihɑrA	intihɑre	intihɑrɑ
ithɑlɑtHHn	ithɑlɑtiin	ithɑlɑtɯɯn
kɯrHp	kɯrip	kɯrɯp
kɑʧɯrmA	kɑʧɯrme	kɑʧɯrmɑ
kɑmpɑnjɑHHn	kɑmpɑnjɑiin	kɑmpɑnjɑɯɯn
kɑrɯʃɯmA	kɑrɯʃɯme	kɑrɯʃɯmɑ
kɑrʃɯlɑʃHnʤA	kɑrʃɯlɑʃinʤe	kɑrʃɯlɑʃɯnʤɑ
kɑrɑkolH	kɑrɑkoli	kɑrɑkolu
kɑtɯlɯmʤɯlArHHn	kɑtɯlɯmʤɯleriin	kɑtɯlɯmʤɯlɑrɯɯn
kɑtɯlmAlArnH	kɑtɯlmelerni	kɑtɯlmɑlɑrnɯ
kɑtHp	kɑtip	kɑtɯp
kɑjbetDHklArH	kɑjbetdikleri	kɑjbettikleri
kɑjbolHp	kɑjbolip	kɑjbolup
kɑjmɑkɑmlAr	kɑjmɑkɑmler	kɑjmɑkɑmlɑr
kɑzɯmA	kɑzɯme	kɑzɯmɑ
kenɑrlH	kenɑrli	kenɑrlɯ
kirɑlAmA	kirɑleme	kirɑlɑmɑ
kollArHn	kollerin	kollɑrɯn
komplikɑsjonlArA	komplikɑsjonlere	komplikɑsjonlɑrɑ
konferɑnslArDA	konferɑnslerde	konferɑnslɑrdɑ
konumDAki	konumdeki	konumdɑki
kuʃʧH	kuʃʧi	kuʃʧu
kumA	kume	kumɑ
kurlAr	kurler	kurlɑr
kurslArHHn	kursleriin	kurslɑrɯɯn
kurummHzHn	kurummizin	kurummuzun
kujruklAr	kujrukler	kujruklɑr
myhyrlH	myhyrli	myhyrly
mysɑbɑkɑlArDA	mysɑbɑkɑlerde	mysɑbɑkɑlɑrdɑ
mekɑnlArDAn	mekɑnlerden	mekɑnlɑrdɑn
mekɑnsAl	mekɑnsel	mekɑnsɑl
metodlArHHn	metodleriin	metodlɑrɯɯn
metodHHn	metodiin	metoduun
oɰlɑnHn	oɰlɑnin	oɰlɑnɯn
oɰuzlAr	oɰuzler	oɰuzlɑr
okumAnHzH	okumenizi	okumɑnɯzɯ
okjɑnusH	okjɑnusi	okjɑnusu
olAbilmAnHn	olebilmenin	olɑbilmenin
olgulArHHn	olguleriin	olgulɑrɯɯn
olmAmHzH	olmemizi	olmɑmɯzɯ
olurH	oluri	oluru
opsijonDA	opsijonde	opsijondɑ
ortɑlɑmɑlArHHn	ortɑlɑmɑleriin	ortɑlɑmɑlɑrɯɯn
pɑzɑrlAnmAH	pɑzɑrlenmei	pɑzɑrlɑnmɑɯ
pilotHn	pilotin	pilotun
plɑnlAmADA	plɑnlemede	plɑnlɑmɑdɑ
purolHk	purolik	puroluk
rɑportørlHk	rɑportørlik	rɑportørlyk
rezistɑnsH	rezistɑnsi	rezistɑnsɯ
sɯʧɑnlArDA	sɯʧɑnlerde	sɯʧɑnlɑrdɑ
sɯɰɯrlArDA	sɯɰɯrlerde	sɯɰɯrlɑrdɑ
sɯvɯlArH	sɯvɯleri	sɯvɯlɑrɯ
sɑldɯrgɑnlHk	sɑldɯrgɑnlik	sɑldɯrgɑnlɯk
sɑrɯlAn	sɑrɯlen	sɑrɯlɑn
sezonDA	sezonde	sezondɑ
sigortɑDAn	sigortɑden	sigortɑdɑn
sigortɑlHlAr	sigortɑliler	sigortɑlɯlɑr
sofrɑH	sofrɑi	sofrɑɯ
sonDAn	sonden	sondɑn
sonuʧDAn	sonuʧten	sonuʧtɑn
sorunnHz	sorunniz	sorunnuz
suʧlHH	suʧlii	suʧluu
tyjH	tyji	tyjy
tɑʃɯnmɑzlAr	tɑʃɯnmɑzler	tɑʃɯnmɑzlɑr
tɑbɑkɑDA	tɑbɑkɑde	tɑbɑkɑdɑ
tɑnɯmHn	tɑnɯmin	tɑnɯmɯn
tɑnɯmlArHHn	tɑnɯmleriin	tɑnɯmlɑrɯɯn
tɑrɯmDAn	tɑrɯmden	tɑrɯmdɑn
tɑsɑrruflArH	tɑsɑrrufleri	tɑsɑrruflɑrɯ
tɑvɑnDA	tɑvɑnde	tɑvɑndɑ
tɑvuklArHn	tɑvuklerin	tɑvuklɑrɯn
tɑzminɑtlAr	tɑzminɑtler	tɑzminɑtlɑr
teʤɑvyzHn	teʤɑvyzin	teʤɑvyzyn
telgrɑfDA	telgrɑfte	telgrɑftɑ
tutmAlArH	tutmeleri	tutmɑlɑrɯ
ulɑʃAnA	ulɑʃene	ulɑʃɑnɑ
ulusA	uluse	ulusɑ
uzɑDHkʧA	uzɑdikʧe	uzɑdɯkʧɑ
uzɑjlAr	uzɑjler	uzɑjlɑr
vɑnɑlArH	vɑnɑleri	vɑnɑlɑrɯ
vɑrsɑjɯmH	vɑrsɑjɯmi	vɑrsɑjɯmɯ
jynlH	jynli	jynly
jyrymADA	jyrymede	jyrymete
jɑʃɑHʃ	jɑʃɑiʃ	jɑʃɑɯʃ
jɑnɯklAr	jɑnɯkler	jɑnɯklɑr
jɑpHnʤA	jɑpinʤe	jɑpɯnʤɑ
jɑrɯʃlAr	jɑrɯʃler	jɑrɯʃlɑr
jɑtmADAn	jɑtmeden	jɑtmɑdɑn
jɑzɯlɯmlArA	jɑzɯlɯmlere	jɑzɯlɯmlɑrɑ
jɑzɯlArHHn	jɑzɯleriin	jɑzɯlɑrɯɯn
jɑzɯmHzHn	jɑzɯmizin	jɑzɯmɯzɯn
jolʤuluklAr	jolʤulukler	jolʤuluklɑr
jorumDA	jorumde	jorumdɑ
zekɑHn	zekɑin	zekɑɯn
ʧɯkHʃHn	ʧɯkiʃin	ʧɯkɯʃɯn
ʧɯkɯntɯlAr	ʧɯkɯntɯler	ʧɯkɯntɯlɑr
ʧɯkDHklArH	ʧɯktikleri	ʧɯktɯklɑrɯ
ʧɯnlɑmA	ʧɯnlɑme	ʧɯnlɑmɑ
ʧɑlɯʃɑnlArDAn	ʧɑlɯʃɑnlerden	ʧɑlɯʃɑnlɑrdɑn
ʧɑlɯʃmAmHzHn	ʧɑlɯʃmemizin	ʧɑlɯʃmɑmɯzɯn
ʧɑrpɯmH	ʧɑrpɯmi	ʧɑrpɯmɯ
ʧɑtlɑmA	ʧɑtlɑme	ʧɑtlɑmɑ
ʧimentoHn	ʧimentoin	ʧimentoun
ʧobɑnlAr	ʧobɑnler	ʧobɑnlɑr
ɯrkʧHlHk	ɯrkʧilik	ɯrkʧɯlɯk
ʃɑrɑplAr	ʃɑrɑpler	ʃɑrɑplɑr
ɑʧɯklɑmAlArDAn	ɑʧɯklɑmelerden	ɑʧɯklɑmɑlɑrdɑn
ɑmbɑlɑʒlH	ɑmbɑlɑʒli	ɑmbɑlɑʒlɯ
ɑnlɑʃmɑzlɯklArH	ɑnlɑʃmɑzlɯkleri	ɑnlɑʃmɑzlɯklɑrɯ
ɑnlɑmAHn	ɑnlɑmein	ɑnlɑmɑɯn
ɑnlArm	ɑnlerm	ɑnlɑrm
ɑnmA	ɑnme	ɑnmɑ
ɑrɯzɑlArHn	ɑrɯzɑlerin	ɑrɯzɑlɑrɯn
ɑrtmAHHn	ɑrtmeiin	ɑrtmɑɯɯn
ɑvʤɯlArH	ɑvʤɯleri	ɑvʤɯlɑrɯ
ɑjɑklArDA	ɑjɑklerde	ɑjɑklɑrdɑ
ɑjlArHHn	ɑjleriin	ɑjlɑrɯɯn
ɑjrɯlɯkʧH	ɑjrɯlɯkʧi	ɑjrɯlɯkʧɯ
ɑzɑHn	ɑzɑin	ɑzɑɯn
bɑʃbɑkɑnA	bɑʃbɑkɑne	bɑʃbɑkɑnɑ
bɑbɑlArA	bɑbɑlere	bɑbɑlɑrɑ
bɑkɯmHn	bɑkɯmin	bɑkɯmɯn
bɑntlArH	bɑntleri	bɑntlɑrɯ
bɑrɯʃDA	bɑrɯʃte	bɑrɯʃtɑ
bɑrlAr	bɑrler	bɑrlɑr
bɑslAmA	bɑsleme	bɑslɑmɑ
bɑjɯlmA	bɑjɯlme	bɑjɯlmɑ
birɑzDA	birɑzde	birɑzdɑ
bojɑlArH	bojɑleri	bojɑlɑrɯ
bojlArHHn	bojleriin	bojlɑrɯɯn
buhɑrA	buhɑre	buhɑrɑ
bulɑnɯklHk	bulɑnɯklik	bulɑnɯklɯk
bulmAmHz	bulmemiz	bulmɑmɯz
bulunHʃH	buluniʃi	bulunuʃu
ʤumhurijetDAn	ʤumhurijetden	ʤumhurijetten
dyʃmH	dyʃmi	dyʃmy
dyʃmADA	dyʃmede	dyʃmete
dɑmɑrlArA	dɑmɑrlere	dɑmɑrlɑrɑ
dɑvrɑnmAlArH	dɑvrɑnmeleri	dɑvrɑnmɑlɑrɯ
depresjonHn	depresjonin	depresjonun
divɑnA	divɑne	divɑnɑ
doɰmADAn	doɰmeden	doɰmɑdɑn
doɰrultulH	doɰrultuli	doɰrultulu
doɰumHHn	doɰumiin	doɰumuun
doksɑnlH	doksɑnli	doksɑnlɯ
fɑrkA	fɑrke	fɑrkɑ
fonlArDAn	fonlerden	fonlɑrdɑn
fonHHn	foniin	fonuun
formɑtlArH	formɑtleri	formɑtlɑrɯ
fotoɰrɑfDAn	fotoɰrɑften	fotoɰrɑftɑn
guruplArH	gurupleri	guruplɑrɯ
hɑmA	hɑme	hɑmɑ
hɑmurHn	hɑmurin	hɑmurun
hɑplArH	hɑpleri	hɑplɑrɯ
hɑrʤɑmAlArnA	hɑrʤɑmelerne	hɑrʤɑmɑlɑrnɑ
hɑrʤɑmAlArA	hɑrʤɑmelere	hɑrʤɑmɑlɑrɑ
hɑtlArDAn	hɑtlerden	hɑtlɑrdɑn
hɑvzɑHHn	hɑvzɑiin	hɑvzɑɯɯn
hoʤɑlArH	hoʤɑleri	hoʤɑlɑrɯ
hormonlArH	hormonleri	hormonlɑrɯ
ilɑʧlArHHn	ilɑʧleriin	ilɑʧlɑrɯɯn
imzɑHn	imzɑin	imzɑɯn
inʃɑɑtlArHn	inʃɑɑtlerin	inʃɑɑtlɑrɯn
inɑnHʃ	inɑniʃ	inɑnɯʃ
insɑnlArmHzA	insɑnlermize	insɑnlɑrmɯzɑ
izlAnmADA	izlenmede	izlenmete
ʒeokimjɑsAl	ʒeokimjɑsel	ʒeokimjɑsɑl
kɯsɯtlAmAA	kɯsɯtlemee	kɯsɯtlɑmɑɑ
kyltyrmHzH	kyltyrmizi	kyltyrmyzy
kɑdrolArDA	kɑdrolerde	kɑdrolɑrdɑ
kɑfɑlH	kɑfɑli	kɑfɑlɯ
kɑhrɑmɑnlArHn	kɑhrɑmɑnlerin	kɑhrɑmɑnlɑrɯn
kɑldɯrmAH	kɑldɯrmei	kɑldɯrmɑɯ
kɑlkArAk	kɑlkerek	kɑlkɑrɑk
kɑmerɑlArHn	kɑmerɑlerin	kɑmerɑlɑrɯn
kɑpsylH	kɑpsyli	kɑpsyly
kɑpsɑmADA	kɑpsɑmede	kɑpsɑmɑtɑ
kɑrɑrsHzlHk	kɑrɑrsizlik	kɑrɑrsɯzlɯk
kɑtɯlmADA	kɑtɯlmede	kɑtɯlmɑtɑ
kolDA	kolde	koldɑ
konsolosH	konsolosi	konsolosu
kopjɑlAr	kopjɑler	kopjɑlɑr
kojmADA	kojmede	kojmɑtɑ
kojmAlArH	kojmeleri	kojmɑlɑrɯ
kulA	kule	kulɑ
kulɑklAr	kulɑkler	kulɑklɑr
kumlAr	kumler	kumlɑr
kurɑmHHn	kurɑmiin	kurɑmɯɯn
kurbɑnlAr	kurbɑnler	kurbɑnlɑr
kurbɑnlArH	kurbɑnleri	kurbɑnlɑrɯ
kurtulmAH	kurtulmei	kurtulmɑɯ
kurulDAn	kurulden	kuruldɑn
kurultɑjDA	kurultɑjde	kurultɑjdɑ
kujruklH	kujrukli	kujruklu
kujuDAn	kujuden	kujudɑn
mɑdɑljɑH	mɑdɑljɑi	mɑdɑljɑɯ
mɑhpuslAr	mɑhpusler	mɑhpuslɑr
mɑkinɑDA	mɑkinɑde	mɑkinɑdɑ
mɑsrɑflH	mɑsrɑfli	mɑsrɑflɯ
mekɑnizmɑHn	mekɑnizmɑin	mekɑnizmɑɯn
mobiljɑlAr	mobiljɑler	mobiljɑlɑr
modylHHn	modyliin	modylyyn
mutɑbɑkɑtA	mutɑbɑkɑte	mutɑbɑkɑtɑ
nyfuslArH	nyfusleri	nyfuslɑrɯ
oluʃumA	oluʃume	oluʃumɑ
operɑsjonlArHn	operɑsjonlerin	operɑsjonlɑrɯn
ortɑlɑmɑHn	ortɑlɑmɑin	ortɑlɑmɑɯn
ovɑlArH	ovɑleri	ovɑlɑrɯ
ovɑA	ovɑe	ovɑɑ
ojunʤɑklArH	ojunʤɑkleri	ojunʤɑklɑrɯ
pɑjlɑʃmADAn	pɑjlɑʃmeden	pɑjlɑʃmɑtɑn
plɑkɑlArH	plɑkɑleri	plɑkɑlɑrɯ
sɯfɑtlArH	sɯfɑtleri	sɯfɑtlɑrɯ
sɯkɯʃHp	sɯkɯʃip	sɯkɯʃɯp
sɯrtA	sɯrte	sɯrtɑ
sɑɰnDAki	sɑɰndeki	sɑɰndɑki
sɑɰlAAbilAn	sɑɰleebilen	sɑɰlɑɑbilen
sɑbɑhlArA	sɑbɑhlere	sɑbɑhlɑrɑ
sɑlgɯnH	sɑlgɯni	sɑlgɯnɯ
sɑlmAn	sɑlmen	sɑlmɑn
sɑltɑnɑtH	sɑltɑnɑti	sɑltɑnɑtɯ
sɑtɯʤɯlArA	sɑtɯʤɯlere	sɑtɯʤɯlɑrɑ
sɑvH	sɑvi	sɑvɯ
sigortɑlHlHk	sigortɑlilik	sigortɑlɯlɯk
sirkylɑsjonH	sirkylɑsjoni	sirkylɑsjonu
soɰuklHk	soɰuklik	soɰukluk
sokmA	sokme	sokmɑ
sorgulAmA	sorguleme	sorgulɑmɑ
sojɑdlArH	sojɑdleri	sojɑdlɑrɯ
tɑnɯmlAmAA	tɑnɯmlemee	tɑnɯmlɑmɑɑ
tɑrtɯʃArAk	tɑrtɯʃerek	tɑrtɯʃɑrɑk
tɑvɑnDAn	tɑvɑnden	tɑvɑndɑn
tɑzminɑtHHn	tɑzminɑtiin	tɑzminɑtɯɯn
tɑzminɑtlArH	tɑzminɑtleri	tɑzminɑtlɑrɯ
temɑsDAn	temɑsten	temɑstɑn
tempoDA	tempode	tempodɑ
topluluklArA	topluluklere	topluluklɑrɑ
toplumlArɑrɑsɯ	toplumlerɑrɑsɯ	toplumlɑrɑrɑsɯ
ulɑʃmAnHzH	ulɑʃmenizi	ulɑʃmɑnɯzɯ
ujdulArHn	ujdulerin	ujdulɑrɯn
ujumAA	ujumee	ujumɑɑ
vɑkɯflArH	vɑkɯfleri	vɑkɯflɑrɯ
jɯkɯmH	jɯkɯmi	jɯkɯmɯ
jɑʃɑmADAn	jɑʃɑmeden	jɑʃɑmɑdɑn
jɑʃlArDAn	jɑʃlerden	jɑʃlɑrdɑn
jɑkɯnHHn	jɑkɯniin	jɑkɯnɯɯn
jɑpɯtlArHHn	jɑpɯtleriin	jɑpɯtlɑrɯɯn
jɑpDHklArHHn	jɑptikleriin	jɑptɯklɑrɯɯn
jɑrɯʧɑpH	jɑrɯʧɑpi	jɑrɯʧɑpɯ
jɑrɯʃmAlArHn	jɑrɯʃmelerin	jɑrɯʃmɑlɑrɯn
jɑrdɯmʤɯmHz	jɑrdɯmʤɯmiz	jɑrdɯmʤɯmɯz
jɑsɑklArA	jɑsɑklere	jɑsɑklɑrɑ
jɑjɯnlAmAA	jɑjɯnlemee	jɑjɯnlɑmɑɑ
jɑjɑlAr	jɑjɑler	jɑjɑlɑr
