uf	pred	sf
mykelleflAr	mykelleflɑr	mykellefler
okullArmHzHn	okullermizin	okullɑrmɯzɯn
ojunHHn	ojuniin	ojunuun
pɑrʧɑlArDAn	pɑrʧɑlɑrden	pɑrʧɑlɑrdɑn
penʤereDAki	penʤereteki	penʤeredeki
søjlemADAn	søjlemɑden	søjlemeden
søjlemADAn	søjlemɑden	søjlemeten
søzlArmH	søzlɑrmi	søzlermi
sɑnɯklArDAn	sɑnɯklɑrden	sɑnɯklɑrdɑn
serbestlAʃmA	serbestlɑʃmɑ	serbestleʃme
sinyslArHn	sinyslɑrɯn	sinyslerin
tørenlArDA	tørenlɑrdɑ	tørenlerde
tyfA	tyfɑ	tyfe
tɑrɑfnHzDAn	tɑrɑfnizden	tɑrɑfnɯzdɑn
tebliɰlArH	tebliɰlɑrɯ	tebliɰleri
telefonnHzDAn	telefonnizden	telefonnuzdɑn
tiplArDA	tiplɑrdɑ	tiplerde
toplɑDHklArH	toplɑtɯklɑrɯ	toplɑdɯklɑrɯ
ujgulɑmɑDAki	ujgulɑmɑdeki	ujgulɑmɑdɑki
jønetimlArDA	jønetimlɑrdɑ	jønetimlerde
jønetmeliklArDA	jønetmeliklɑrdɑ	jønetmeliklerde
jyklAnAʤAk	jyklɑnɑʤɑk	jykleneʤek
jɑʃɑmmHzDA	jɑʃɑmmizde	jɑʃɑmmɯzdɑ
jɑkɑlɑHp	jɑkɑlɑip	jɑkɑlɑɯp
jɑtɯrɯmlArDAn	jɑtɯrɯmlɑrden	jɑtɯrɯmlɑrdɑn
jerleʃimA	jerleʃimɑ	jerleʃime
jeteneklArHn	jeteneklɑrɯn	jeteneklerin
zɑrɑrlArHHn	zɑrɑrleriin	zɑrɑrlɑrɯɯn
zorlHklArHn	zorliklɑrɯn	zorluklɑrɯn
ʧøkHʃH	ʧøkɯʃɯ	ʧøkyʃy
ʧɑlɯʃɑnlArmHzA	ʧɑlɯʃɑnlɑrmize	ʧɑlɯʃɑnlɑrmɯzɑ
ʧiʧeklAnmA	ʧiʧeklɑnmɑ	ʧiʧeklenme
ʧoʤuklArDAki	ʧoʤuklɑrdeki	ʧoʤuklɑrdɑki
ølmADAn	ølmɑden	ølmeden
ønHHn	ønɯɯn	ønyyn
øzgyrlHkʧH	øzgyrlikʧi	øzgyrlykʧy
ʃejDA	ʃejdɑ	ʃejde
ɑʧɯklɑArAk	ɑʧɯklɑerek	ɑʧɯklɑɑrɑk
ɑʧɯmHzDAn	ɑʧɯmizden	ɑʧɯmɯzdɑn
ɑɰDAki	ɑɰdeki	ɑɰdɑki
ɑksɑklHklArn	ɑksɑkliklɑrn	ɑksɑklɯklɑrn
ɑlgɯlAAn	ɑlgɯleen	ɑlgɯlɑɑn
ɑntenlAr	ɑntenlɑr	ɑntenler
ɑjɯrHp	ɑjɯrup	ɑjɯrɯp
bilgisɑjɑrDAki	bilgisɑjɑrdeki	bilgisɑjɑrdɑki
bozuklHklArA	bozukliklɑrɑ	bozukluklɑrɑ
broʃyrH	broʃyri	broʃyry
bulutlH	bulutli	bulutlu
ʤɑmlH	ʤɑmli	ʤɑmlɯ
ʤɑzHn	ʤɑzin	ʤɑzɯn
ʤebirsAl	ʤebirsɑl	ʤebirsel
døkymHn	døkymin	døkymyn
døkArAk	døkɑrɑk	døkerek
dɑlA	dɑle	dɑlɑ
dɑvrɑnHʃlArDAn	dɑvrɑnɯʃlɑrden	dɑvrɑnɯʃlɑrdɑn
denejlArDA	denejlɑrdɑ	denejlerde
denizlArA	denizlɑrɑ	denizlere
depremlArDA	depremlɑrdɑ	depremlerde
direktiflAr	direktiflɑr	direktifler
doɰmAH	doɰmei	doɰmɑɯ
dostlArmHz	dostlermiz	dostlɑrmɯz
eɰitimlArDA	eɰitimlɑrdɑ	eɰitimlerde
edinDHklArH	edintɯklɑrɯ	edindikleri
ekimDA	ekimdɑ	ekimde
ekrɑnlH	ekrɑnli	ekrɑnlɯ
eriʃmA	eriʃmɑ	eriʃme
erimAH	erimɑɯ	erimei
etmAlArHHn	etmɑlɑrɯɯn	etmeleriin
fiʃlArHn	fiʃlɑrɯn	fiʃlerin
frenlAr	frenlɑr	frenler
geʧmADHkʧA	geʧmetikʧe	geʧmedikʧe
gelAbilmAH	gelebilmɑɯ	gelebilmei
girmADAn	girmɑden	girmeten
gitDHkDAn	gitdikten	gittikten
hɑberleʃmAA	hɑberleʃmɑɑ	hɑberleʃmee
hɑsɑrlArH	hɑsɑrleri	hɑsɑrlɑrɯ
iʃlAnArAk	iʃlɑnɑrɑk	iʃlenerek
istemsHz	istemsɯz	istemsiz
izlenimlAr	izlenimlɑr	izlenimler
køprylArH	køprylɑrɯ	køpryleri
kɑdɑrlHk	kɑdɑrlik	kɑdɑrlɯk
kɑnunDAn	kɑnunden	kɑnundɑn
kɑrɑkolDA	kɑrɑkolde	kɑrɑkoldɑ
kɑtɯnDAki	kɑtɯnteki	kɑtɯndɑki
kesmAA	kesmɑɑ	kesmee
kliniklArH	kliniklɑrɯ	klinikleri
konuʃmAlArDAn	konuʃmɑlɑrden	konuʃmɑlɑrdɑn
mɑsɑʒH	mɑsɑʒi	mɑsɑʒɯ
merdivenlArH	merdivenlɑrɯ	merdivenleri
miniklAr	miniklɑr	minikler
okumADAn	okumɑden	okumɑdɑn
olDHklArHHn	oldiklɑrɯɯn	olduklɑrɯɯn
olmAmHzA	olmemize	olmɑmɯzɑ
otomobillArHn	otomobillɑrɯn	otomobillerin
pɑrɑgrɑfH	pɑrɑgrɑfi	pɑrɑgrɑfɯ
pɑrlɑHʤH	pɑrlɑiʤi	pɑrlɑɯʤɯ
pilɑvH	pilɑvi	pilɑvɯ
plɑnDAki	plɑnteki	plɑndɑki
polislArA	polislɑrɑ	polislere
profesørlHk	profesørlik	profesørlyk
proseslAr	proseslɑr	prosesler
protokolHHn	protokoliin	protokolyyn
syryʤyH	syryʤyi	syryʤyy
syreʧDAn	syreʧden	syreʧten
sɑhɑDAki	sɑhɑteki	sɑhɑdɑki
solH	soli	solu
sorHnʤA	sorinʤe	sorunʤɑ
sorunlArmHzH	sorunlɑrmizi	sorunlɑrmɯzɯ
suʧlHlArHn	suʧlɯlɑrɯn	suʧlulɑrɯn
tɑhtDAn	tɑhtden	tɑhttɑn
tɑsɑrrufDA	tɑsɑrrufde	tɑsɑrruftɑ
teʃekkyllH	teʃekkylli	teʃekkylly
tutɑrlArHn	tutɑrlerin	tutɑrlɑrɯn
tutmADA	tutmɑdɑ	tutmɑtɑ
unsurlArA	unsurlere	unsurlɑrɑ
jønelmA	jønelmɑ	jønelme
jyklAnmA	jyklɑnmɑ	jyklenme
jɑʃɑmmHzA	jɑʃɑmmize	jɑʃɑmmɯzɑ
jetinmAHp	jetinmɑɯp	jetinmeip
jolluksHz	jolluksiz	jolluksuz
zɑrfHn	zɑrfin	zɑrfɯn
zeminlArHn	zeminlɑrɯn	zeminlerin
ʧɯkmAlArH	ʧɯkmeleri	ʧɯkmɑlɑrɯ
ʧoklHk	ʧoklik	ʧokluk
ʧubuklH	ʧubukli	ʧubuklu
ørgytlAnmAlArH	ørgytlɑnmɑlɑrɯ	ørgytlenmeleri
ørgytlArA	ørgytlɑrɑ	ørgytlere
ʃokH	ʃoki	ʃoku
ʃuurlH	ʃuurli	ʃuurlu
yʤretlArA	yʤretlɑrɑ	yʤretlere
ɑʧlɯkDAn	ɑʧlɯkden	ɑʧlɯktɑn
ɑrkɑdɑʃlArnHzA	ɑrkɑdɑʃlɑrnize	ɑrkɑdɑʃlɑrnɯzɑ
ɑtɑlArmHz	ɑtɑlɑrmiz	ɑtɑlɑrmɯz
bɑʃvurunHzH	bɑʃvurunizi	bɑʃvurunuzu
bɑsɯnʧDA	bɑsɯnʧde	bɑsɯnʧtɑ
bilgilAnmA	bilgilenmɑ	bilgilenme
birliklArA	birliklɑrɑ	birliklere
ʤemɑɑtH	ʤemɑɑtɯ	ʤemɑɑti
ʤAr	ʤɑr	ʤer
ʤihɑnDA	ʤihɑnte	ʤihɑndɑ
dyɰynlArDA	dyɰynlɑrdɑ	dyɰynlerde
dyʃHʃlAr	dyʃyʃlɑr	dyʃyʃler
deɰiʃmAHn	deɰiʃmɑɯn	deɰiʃmein
devletlArDAn	devletlɑrden	devletlerden
dinlenmAA	dinlenmɑɑ	dinlenmee
erenlAr	erenlɑr	erenler
fɯkrɑDAki	fɯkrɑdeki	fɯkrɑdɑki
fiksA	fiksɑ	fikse
frekɑnsDA	frekɑnste	frekɑnstɑ
gøzlArDAn	gøzlɑrden	gøzlerden
gyreʃA	gyreʃɑ	gyreʃe
geʧHʃlH	geʧiʃlɯ	geʧiʃli
gelmAHHn	gelmɑɯɯn	gelmeiin
hykymetlArHHn	hykymetlɑrɯɯn	hykymetleriin
hɑreketlArDAn	hɑreketlɑrden	hɑreketlerden
hɑjɑtnHzA	hɑjɑtnize	hɑjɑtnɯzɑ
iʧerDHklArH	iʧertɯklɑrɯ	iʧerdikleri
iletinHz	iletinɯz	iletiniz
iletmA	iletmɑ	iletme
imɑlH	imɑlɯ	imɑli
isimlArDAn	isimlɑrden	isimlerden
kɯsɯtlAAn	kɯsɯtleen	kɯsɯtlɑɑn
kyrsyH	kyrsyi	kyrsyy
kɑdɑstroH	kɑdɑstroi	kɑdɑstrou
kɑjɯtlArDAn	kɑjɯtlɑrden	kɑjɯtlɑrdɑn
kɑjɯtDA	kɑjɯtde	kɑjɯttɑ
kongrelArDA	kongrelerdɑ	kongrelerde
kuʃɑtAn	kuʃɑten	kuʃɑtɑn
kullAnHʤHDAn	kullɑnɯʤiden	kullɑnɯʤɯdɑn
kursDA	kurste	kurstɑ
lehDA	lehde	lehte
mɑlzemelArDA	mɑlzemelerdɑ	mɑlzemelerde
mesɑʒlArnHzH	mesɑʒlɑrnizi	mesɑʒlɑrnɯzɯ
muɑvinH	muɑvinɯ	muɑvini
oluʃmADAn	oluʃmɑden	oluʃmɑdɑn
onɑjlAAn	onɑjleen	onɑjlɑɑn
otellArHn	otellɑrɯn	otellerin
primlArHHn	primlɑrɯɯn	primleriin
ryzgɑrDAn	ryzgɑrden	ryzgɑrdɑn
reʒimlAr	reʒimlɑr	reʒimler
syryʤylArHHn	syryʤylɑrɯɯn	syryʤyleriin
syrylAr	syrylɑr	syryler
sɑnɑtʧHlArA	sɑnɑtʧilere	sɑnɑtʧɯlɑrɑ
sɑtHʃDA	sɑtɯʃte	sɑtɯʃtɑ
sɑtɯrDAki	sɑtɯrteki	sɑtɯrdɑki
sɑjfɑlArDAn	sɑjfɑlɑrden	sɑjfɑlɑrdɑn
servislArDA	servislɑrdɑ	servislerde
sorunlArnHzH	sorunlɑrnizi	sorunlɑrnɯzɯ
stɑndDA	stɑndde	stɑnddɑ
tɑbɑnDAn	tɑbɑnden	tɑbɑndɑn
tɑkvimA	tɑkvimɑ	tɑkvime
tɑleplArA	tɑleplɑrɑ	tɑleplere
tɑmɑmlɑnmADAn	tɑmɑmlɑnmɑden	tɑmɑmlɑnmɑdɑn
tɑnɯArAk	tɑnɯerek	tɑnɯɑrɑk
tɑsɑrɯmDAn	tɑsɑrɯmden	tɑsɑrɯmdɑn
tɑslɑkDA	tɑslɑkte	tɑslɑktɑ
tekrɑrDAn	tekrɑrden	tekrɑrdɑn
temellArA	temellɑrɑ	temellere
ujHp	ujip	ujup
vermAnHzH	vermɑnɯzi	vermenizi
virysHHn	virysɯɯn	virysyyn
jɯldɯzHn	jɯldɯzin	jɯldɯzɯn
jɑpmAksHzHn	jɑpmɑksizin	jɑpmɑksɯzɯn
jɑrdɯmlArDAn	jɑrdɯmlɑrden	jɑrdɯmlɑrdɑn
jolmHzA	jolmize	jolmuzɑ
ʧøzynyrlyklH	ʧøzynyrlykli	ʧøzynyrlykly
ʧizimDA	ʧizimdɑ	ʧizimde
øɰretmenlArDAn	øɰretmenlɑrden	øɰretmenlerden
ønmA	ønmɑ	ønme
ʃeflArH	ʃeflɑrɯ	ʃefleri
ʃiirDA	ʃiirdɑ	ʃiirde
ɑʃɑɰɯlAHʤH	ɑʃɑɰɯlɑiʤi	ɑʃɑɰɯlɑɯʤɯ
ɑdɯmDAn	ɑdɯmden	ɑdɯmdɑn
ɑfiʃlAr	ɑfiʃlɑr	ɑfiʃler
ɑltlHk	ɑltlik	ɑltlɯk
ɑrɑDHklArH	ɑrɑtɯklɑrɯ	ɑrɑdɯklɑrɯ
byroHn	byroin	byroun
bɑɰɯʃDA	bɑɰɯʃte	bɑɰɯʃtɑ
benzerlHklArH	benzerliklɑrɯ	benzerlikleri
bizlerDA	bizlerdɑ	bizlerde
ʤevɑplAmAnHzDAn	ʤevɑplɑmɑnɯzden	ʤevɑplɑmɑnɯzdɑn
dønmAH	dønmɑɯ	dønmei
dyʃmADAn	dyʃmɑden	dyʃmeden
dyzenlemADA	dyzenlemɑdɑ	dyzenlemede
deɰerlendirmAlArHn	deɰerlendirmɑlɑrɯn	deɰerlendirmelerin
detɑjlArA	detɑjlere	detɑjlɑrɑ
dinlenmAH	dinlenmɑɯ	dinlenmei
dujgulArmH	dujgulɑrmi	dujgulɑrmɯ
eklArHHn	eklɑrɯɯn	ekleriin
filoH	filoi	filou
fotoɰrɑfʧHlArH	fotoɰrɑfʧileri	fotoɰrɑfʧɯlɑrɯ
fotoɰrɑfʧHlArHn	fotoɰrɑfʧilerin	fotoɰrɑfʧɯlɑrɯn
geʧirmADA	geʧirmɑdɑ	geʧirmete
gelinH	gelinɯ	gelini
germA	germɑ	germe
hɑsɑrlArA	hɑsɑrlere	hɑsɑrlɑrɑ
ihmɑlH	ihmɑlɯ	ihmɑli
inɑtʧH	inɑtʧi	inɑtʧɯ
kɯsɑsH	kɯsɑsi	kɯsɑsɯ
kɑmpHn	kɑmpin	kɑmpɯn
kɑrɯʃɯklHklAr	kɑrɯʃɯkliklɑr	kɑrɯʃɯklɯklɑr
kɑrɑrgɑhH	kɑrɑrgɑhi	kɑrɑrgɑhɯ
kɑtɑloglArH	kɑtɑlogleri	kɑtɑloglɑrɯ
kesilmA	kesilmɑ	kesilme
kesimlArDAn	kesimlɑrden	kesimlerden
komutHHn	komutɯɯn	komutuun
krizlArA	krizlɑrɑ	krizlere
kurumlArDAki	kurumlɑrdeki	kurumlɑrdɑki
lenslAr	lenslɑr	lensler
merɑkH	merɑki	merɑkɯ
okulmHzA	okulmize	okulmuzɑ
okuHnʤA	okuunʤe	okuunʤɑ
otobysHn	otobysɯn	otobysyn
pɑketlArHn	pɑketlɑrɯn	pɑketlerin
pɑnellArHn	pɑnellɑrɯn	pɑnellerin
pɑjlɑʃɯmlH	pɑjlɑʃɯmli	pɑjlɑʃɯmlɯ
ruhsɑtlAr	ruhsɑtler	ruhsɑtlɑr
sɯkɯntɯlArDAn	sɯkɯntɯlɑrden	sɯkɯntɯlɑrdɑn
sɑkɑtlAr	sɑkɑtler	sɑkɑtlɑr
sɑnɑtkɑrlArHn	sɑnɑtkɑrlerin	sɑnɑtkɑrlɑrɯn
serɑmiklAr	serɑmiklɑr	serɑmikler
suʧlHlArH	suʧlileri	suʧlulɑrɯ
tɑʃɯtlArH	tɑʃɯtleri	tɑʃɯtlɑrɯ
tɑbɑnDA	tɑbɑnte	tɑbɑndɑ
tɑnɯAlHm	tɑnɯelim	tɑnɯɑlɯm
tɑrɑftɑrlArH	tɑrɑftɑrleri	tɑrɑftɑrlɑrɯ
teʃkilɑtmHz	teʃkilɑtmiz	teʃkilɑtmɯz
testDA	testde	testte
uɰrɑDHklArH	uɰrɑtɯklɑrɯ	uɰrɑdɯklɑrɯ
ulɑʃmADAn	ulɑʃmɑden	ulɑʃmɑdɑn
vyʤutlArH	vyʤutleri	vyʤutlɑrɯ
jyklAmAH	jyklɑmɑɯ	jyklemei
jyklAnHʤHnHn	jyklɑnɯʤɯnɯn	jykleniʤinin
jɑɰmurlAr	jɑɰmurler	jɑɰmurlɑr
jɑjgɯnlHk	jɑjgɯnlik	jɑjgɯnlɯk
jɑzɯlArDAn	jɑzɯlɑrden	jɑzɯlɑrdɑn
zɑmɑnnHzH	zɑmɑnnizi	zɑmɑnnɯzɯ
zɑjɯflHk	zɑjɯflik	zɑjɯflɯk
ʧɯkɑrmɑDAn	ʧɯkɑrmɑden	ʧɯkɑrmɑdɑn
ʧɯkmɑzA	ʧɯkmɑze	ʧɯkmɑzɑ
ʧøplArH	ʧøplɑrɯ	ʧøpleri
ʧɑɰmHz	ʧɑɰmiz	ʧɑɰmɯz
ʧiftlArHn	ʧiftlɑrɯn	ʧiftlerin
øzetlAnAn	øzetlɑnɑn	øzetlenen
ystlenmA	ystlenmɑ	ystlenme
ɑɰɑʧlArDAn	ɑɰɑʧlɑrden	ɑɰɑʧlɑrdɑn
ɑnɑhtɑrlArH	ɑnɑhtɑrleri	ɑnɑhtɑrlɑrɯ
ɑnlɑmDAki	ɑnlɑmdeki	ɑnlɑmdɑki
ɑrɑʃtɯrHp	ɑrɑʃtɯrup	ɑrɑʃtɯrɯp
bɑsɑmɑkDAn	bɑsɑmɑkden	bɑsɑmɑktɑn
belirsizlHklAr	belirsizlɯklɑr	belirsizlikler
bejinDAki	bejinteki	bejindeki
bildirmAnHz	bildirmɑnɯz	bildirmeniz
bojutlArDAki	bojutlɑrdeki	bojutlɑrdɑki
bozmAA	bozmee	bozmɑɑ
ʤezɑDAn	ʤezɑden	ʤezɑdɑn
døngyHn	døngyin	døngyyn
dyzelmAH	dyzelmɑɯ	dyzelmei
deDHkDAn	detikten	dedikten
defɑDAn	defɑden	defɑdɑn
denklemlArHHn	denklemlɑrɯɯn	denklemleriin
denklAr	denklɑr	denkler
desenlAr	desenlɑr	desenler
devrimlArH	devrimlɑrɯ	devrimleri
doktornHzHn	doktornizin	doktornuzun
eʃitsizliklAr	eʃitsizliklɑr	eʃitsizlikler
edilAmAmAH	edilɑmɑmɑɯ	edilememei
eriʃimA	eriʃimɑ	eriʃime
fɑbrikɑmHzDA	fɑbrikɑmizde	fɑbrikɑmɯzdɑ
fɑktørHn	fɑktørɯn	fɑktøryn
filozofH	filozofi	filozofu
fosforlH	fosforli	fosforlu
gørynyrDA	gørynyrdɑ	gørynyrde
gørmAmAH	gørmɑmɑɯ	gørmemei
gøzmHn	gøzmin	gøzmyn
gyzellHklArA	gyzelliklɑrɑ	gyzelliklere
gebelArDA	gebelerdɑ	gebelerde
geʤikAn	geʤikɑn	geʤiken
gelmAnHz	gelmɑnɯz	gelmeniz
gemilArDA	gemilerdɑ	gemilerde
genlAr	genlɑr	genler
gezegenlAr	gezegenlɑr	gezegenler
gezegenlArHn	gezegenlɑrɯn	gezegenlerin
giriʃlH	giriʃlɯ	giriʃli
gitmADAn	gitmɑden	gitmeten
hɯzHn	hɯzin	hɯzɯn
hɑjɑtnHzHn	hɑjɑtnizin	hɑjɑtnɯzɯn
hedeflArmHz	hedeflɑrmiz	hedeflermiz
hiʧDA	hiʧde	hiʧte
hoʃʧA	hoʃʧe	hoʃʧɑ
istɑsjonDA	istɑsjonde	istɑsjondɑ
istɑtistiklArA	istɑtistiklɑrɑ	istɑtistiklere
isteklArHn	isteklɑrɯn	isteklerin
istemDA	istemdɑ	istemde
kyltyrmHz	kyltyrmiz	kyltyrmyz
kɑnunsHz	kɑnunsɯz	kɑnunsuz
kiʃiliklArH	kiʃiliklɑrɯ	kiʃilikleri
komisjonmHz	komisjonmiz	komisjonmuz
komutHn	komutɯn	komutun
konumsAl	konumsel	konumsɑl
kopjɑlA	kopjɑle	kopjɑlɑ
kujrukDA	kujrukte	kujruktɑ
mɑkɑmlArDAn	mɑkɑmlɑrden	mɑkɑmlɑrdɑn
milletlArA	milletlɑrɑ	milletlere
numɑrɑDAn	numɑrɑden	numɑrɑdɑn
odɑmHzH	odɑmizi	odɑmɯzɯ
ortɑklH	ortɑkli	ortɑklɯ
pyryzlH	pyryzlɯ	pyryzly
pɑzɑrDAn	pɑzɑrden	pɑzɑrdɑn
reʒimA	reʒimɑ	reʒime
reʒimlArH	reʒimlɑrɯ	reʒimleri
sɯnɯrlAHʤH	sɯnɯrleiʤi	sɯnɯrlɑɯʤɯ
sɑplH	sɑpli	sɑplɯ
sɑtɯrlHk	sɑtɯrlik	sɑtɯrlɯk
senɑtoHHn	senɑtoɯɯn	senɑtouun
sijɑsetDAn	sijɑsetden	sijɑsetten
sorumlHlAr	sorumliler	sorumlulɑr
sunuʤuHHn	sunuʤuɯɯn	sunuʤuuun
tyzyklAr	tyzyklɑr	tyzykler
tɑɑrruzH	tɑɑrruzi	tɑɑrruzu
tɑburH	tɑburi	tɑburu
tɑnɯHp	tɑnɯip	tɑnɯɯp
tɑvukʧHlHk	tɑvukʧilik	tɑvukʧuluk
turlAr	turler	turlɑr
uʧHp	uʧip	uʧup
vɑtɑndɑʃlArDAn	vɑtɑndɑʃlɑrden	vɑtɑndɑʃlɑrdɑn
vitɑminlArH	vitɑminlɑrɯ	vitɑminleri
jɑʃɑmnHzH	jɑʃɑmnizi	jɑʃɑmnɯzɯ
jolsuzlHklAr	jolsuzlɯklɑr	jolsuzluklɑr
ʧɯkɑrDHklArH	ʧɯkɑrtɯklɑrɯ	ʧɯkɑrdɯklɑrɯ
ʧɑmɑʃɯrlArH	ʧɑmɑʃɯrleri	ʧɑmɑʃɯrlɑrɯ
ʧɑrlHk	ʧɑrlik	ʧɑrlɯk
ølʧytlArA	ølʧytlɑrɑ	ølʧytlere
ølylArHn	ølylɑrɯn	ølylerin
ɑlɑrmH	ɑlɑrmi	ɑlɑrmɯ
ɑsArAk	ɑserek	ɑsɑrɑk
ɑtlɑHp	ɑtlɑip	ɑtlɑɯp
ɑvDAn	ɑvden	ɑvdɑn
ɑjgɯtlArH	ɑjgɯtleri	ɑjgɯtlɑrɯ
bølAn	bølɑn	bølen
byjymADA	byjymɑdɑ	byjymete
bɑʃlɑmADA	bɑʃlɑmɑdɑ	bɑʃlɑmɑtɑ
bɑlɯklH	bɑlɯkli	bɑlɯklɯ
bɑromHz	bɑromiz	bɑromuz
bileʃiklArHHn	bileʃiklɑrɯɯn	bileʃikleriin
døkyntylAr	døkyntylɑr	døkyntyler
dykkɑnDA	dykkɑnte	dykkɑndɑ
deɰiʃkenlArA	deɰiʃkenlɑrɑ	deɰiʃkenlere
deɰmADAn	deɰmɑden	deɰmeden
devretmA	devretmɑ	devretme
dujmAAn	dujmeen	dujmɑɑn
eʃlArHn	eʃlɑrɯn	eʃlerin
etydlArH	etydlɑrɯ	etydleri
etmAksHzHn	etmɑksizin	etmeksizin
fɑjlAr	fɑjler	fɑjlɑr
formylHn	formylɯn	formylyn
gøryntylArHHn	gøryntylɑrɯɯn	gøryntyleriin
gøzlArmHz	gøzlɑrmiz	gøzlermiz
gyneʃDA	gyneʃde	gyneʃte
gerʧeklArDAn	gerʧeklɑrden	gerʧeklerden
girAbilmAH	girɑbilmɑɯ	girebilmei
girHnʤAA	girinʤɑɑ	girinʤee
hɑʤimDA	hɑʤimdɑ	hɑʤimde
hɑkimA	hɑkimɑ	hɑkime
hɑlmA	hɑlmɑ	hɑlme
hususlArDAn	hususlɑrden	hususlɑrdɑn
islArHn	islɑrɯn	islerin
istemADAn	istemɑden	istemeden
kɯskɑnʧlHk	kɯskɑnʧlik	kɯskɑnʧlɯk
køpyklH	køpykli	køpykly
kytyphɑnelArDA	kytyphɑnelerdɑ	kytyphɑnelerde
kɑjɯtDAn	kɑjɯtden	kɑjɯttɑn
kiriʃlAr	kiriʃlɑr	kiriʃler
koltukDA	koltukte	koltuktɑ
kortH	kortɯ	kortu
kumHn	kumin	kumun
kurtlAr	kurtler	kurtlɑr
mylkH	mylki	mylky
mɑʧDAn	mɑʧden	mɑʧtɑn
mɑmulHn	mɑmulun	mɑmulyn
mekɑnDAn	mekɑnden	mekɑndɑn
modyllArHn	modyllɑrɯn	modyllerin
molekylH	molekyli	molekyly
odunH	oduni	odunu
okurlAr	okurler	okurlɑr
ordumHzHn	ordumizin	ordumuzun
pɑketDA	pɑketde	pɑkette
pɑsɑportH	pɑsɑportɯ	pɑsɑportu
progrɑmmHzHn	progrɑmmizin	progrɑmmɯzɯn
rɑhɑtsHzlHklArH	rɑhɑtsizlɯklɑrɯ	rɑhɑtsɯzlɯklɑrɯ
søzmHz	søzmiz	søzmyz
syzylArAk	syzylɑrɑk	syzylerek
semtHn	semtɯn	semtin
sensørH	sensøri	sensøry
sivillArA	sivillɑrɑ	sivillere
sivillArHn	sivillɑrɯn	sivillerin
sorulArmHzH	sorulɑrmizi	sorulɑrmɯzɯ
sporHHn	sporiin	sporuun
stɑtyHHn	stɑtyɯɯn	stɑtyyyn
tɑnɯmlAArAk	tɑnɯmleerek	tɑnɯmlɑɑrɑk
teknisjenlAr	teknisjenlɑr	teknisjenler
terkinH	terkinɯ	terkini
tijɑtroH	tijɑtroi	tijɑtrou
tutɑrlArHHn	tutɑrleriin	tutɑrlɑrɯɯn
tutumHn	tutumin	tutumun
uʧHʃH	uʧɯʃɯ	uʧuʃu
jønetAnlArHn	jønetenlɑrɯn	jønetenlerin
jyklAnArAk	jyklɑnɑrɑk	jyklenerek
jɑʃɑmmHzHn	jɑʃɑmmizin	jɑʃɑmmɯzɯn
jɑnmDAki	jɑnmdeki	jɑnmdɑki
jɑsɑklH	jɑsɑkli	jɑsɑklɯ
jɑjɯnDAn	jɑjɯnden	jɑjɯndɑn
jɑzmADAn	jɑzmeden	jɑzmɑtɑn
jemeklArDAn	jemeklɑrden	jemeklerden
zɑmɑnmHz	zɑmɑnmiz	zɑmɑnmɯz
zɑmɑnlArDAki	zɑmɑnlɑrdeki	zɑmɑnlɑrdɑki
zehirlAnmAH	zehirlɑnmɑɯ	zehirlenmei
ʧɯkHʃHHn	ʧɯkiʃiin	ʧɯkɯʃɯɯn
ʧɯkmAHn	ʧɯkmein	ʧɯkmɑɯn
ʧøkelmA	ʧøkelmɑ	ʧøkelme
øɰrenmAnHz	øɰrenmɑnɯz	øɰrenmeniz
ønlemlArHHn	ønlemlɑrɯɯn	ønlemleriin
ørtyHn	ørtyin	ørtyyn
ʃɑmpijonlHk	ʃɑmpijonlik	ʃɑmpijonluk
ɑhlɑkHn	ɑhlɑkin	ɑhlɑkɯn
ɑnɑlizlArDA	ɑnɑlizlɑrdɑ	ɑnɑlizlerde
ɑntikorlArH	ɑntikorleri	ɑntikorlɑrɯ
ɑtDHklArH	ɑttiklɑrɯ	ɑttɯklɑrɯ
ɑjdɯnlɑtmAH	ɑjdɯnlɑtmei	ɑjdɯnlɑtmɑɯ
bykmA	bykmɑ	bykme
byjyklHklAr	byjykliklɑr	byjyklykler
byjyklArA	byjyklɑrɑ	byjyklere
bɑkɑnlɯkDA	bɑkɑnlɯkte	bɑkɑnlɯktɑ
bejliklAr	bejliklɑr	bejlikler
bilgisɑjɑrnHzDAki	bilgisɑjɑrnizdeki	bilgisɑjɑrnɯzdɑki
bilmADHklArH	bilmɑdiklɑrɯ	bilmedikleri
bulHnʤA	bulunʤe	bulunʤɑ
ʤevɑpDA	ʤevɑpde	ʤevɑptɑ
ʤisimlArH	ʤisimlɑrɯ	ʤisimleri
dyʃHʃA	dyʃyʃɑ	dyʃyʃe
dyʃmAAn	dyʃmɑɑn	dyʃmeen
dɑmɑrDAn	dɑmɑrden	dɑmɑrdɑn
derinlArA	derinlɑrɑ	derinlere
dejimlArH	dejimlɑrɯ	dejimleri
dujHp	dujip	dujup
eklArHn	eklɑrɯn	eklerin
geʤikmAA	geʤikmɑɑ	geʤikmee
hɑriʧDAn	hɑriʧden	hɑriʧten
hɑstɑmHzHn	hɑstɑmizin	hɑstɑmɯzɯn
huzurnHzDA	huzurnizde	huzurnuzdɑ
iʧAʤAklArn	iʧeʤeklɑrn	iʧeʤeklern
ilklArA	ilklɑrɑ	ilklere
