uf	pred	sf
ʧɯkDHklArH	ʧɯkdɯklɑrɯ	ʧɯktɯklɑrɯ
ʧøzymDA	ʧøzymdi	ʧøzymde
ʧɑrelAr	ʧɑrelɑr	ʧɑreler
ʧekiʃmA	ʧekiʃmɑ	ʧekiʃme
ʧevrelArA	ʧevrelɑri	ʧevrelere
ʧimentoHn	ʧimentoin	ʧimentoun
ʧizgisAl	ʧizgisdl	ʧizgisel
øɰelArHHn	øɰelɑriin	øɰeleriin
ødA	ødɑ	øde
ødeneklAr	ødeneklɑr	ødenekler
ølʧyA	ølʧyi	ølʧye
ølmAA	ølmɑɑ	ølmee
ønemlArH	ønemlɑri	ønemleri
øzetlAAn	øzetlddn	øzetleen
ʃiʃelAr	ʃiʃelɑr	ʃiʃeler
ʃiʃlHklAr	ʃiʃlɯklɑr	ʃiʃlikler
ʃikɑjetA	ʃikɑjetɑ	ʃikɑjete
ʃikɑjetlArnHzH	ʃikɑjetlɑrnizi	ʃikɑjetlernizi
yniversitelArmHzDA	yniversitelɑrmizdi	yniversitelermizde
yniversitelArmHzHn	yniversitelɑrmizin	yniversitelermizin
yretimlArHHn	yretimlɑriin	yretimleriin
yzyntyA	yzyntyi	yzyntye
yzAn	yzdn	yzen
yzernDAken	yzernddken	yzerndeken
ɑfetlArDA	ɑfetlɑrdɑ	ɑfetlerde
ɑhiretDA	ɑhiretdɑ	ɑhirette
ɑktiviteA	ɑktivitei	ɑktivitee
ɑnormɑllHklAr	ɑnormɑllɯklɑr	ɑnormɑllikler
ɑvʤɯlArH	ɑvʤɯlɑri	ɑvʤɯlɑrɯ
bølArAk	bølɑrɑk	bølerek
bɑrɯʃDA	bɑrɯʃdɑ	bɑrɯʃtɑ
bebekDAn	bebekddn	bebekten
bekleDHklArH	beklediklɑri	bekledikleri
beklentilArmHz	beklentilɑrmiz	beklentilermiz
binAr	binɑr	biner
birlikDAn	birlikddn	birlikten
bulunHʃH	bulunɯʃɯ	bulunuʃu
ʤɑddelAr	ʤɑddelɑr	ʤɑddeler
ʤɑmiDA	ʤɑmidɑ	ʤɑmide
ʤerrɑhiA	ʤerrɑhiɑ	ʤerrɑhie
ʤumhurijetDAn	ʤumhurijetdɑn	ʤumhurijetten
døʃemeA	døʃemei	døʃemee
dyʃmH	dyʃmi	dyʃmy
dyʃlAr	dyʃlɑr	dyʃler
dyʃmADA	dyʃmɑdɑ	dyʃmete
dyʃmAmA	dyʃmɑmɑ	dyʃmeme
dyʃmAmAH	dyʃmɑmɑɯ	dyʃmemei
dɑrbelArH	dɑrbelɑri	dɑrbeleri
dɑrbeA	dɑrbeɑ	dɑrbee
deɰiʃmA	deɰiʃmɑ	deɰiʃme
deɰiʃmAlArA	deɰiʃmɑlɑrɑ	deɰiʃmelere
deɰiʃmAlArHn	deɰiʃmɑlɑrin	deɰiʃmelerin
defterlArHHn	defterlɑriin	defterleriin
dehʃetA	dehʃetd	dehʃete
deneArAk	deneɑrɑk	deneerek
denejimlArHn	denejimlɑrin	denejimlerin
denizDAki	denizddki	denizdeki
denizlArmHzDA	denizlɑrmizdɑ	denizlermizde
depresjonHn	depresjonɯn	depresjonun
derleAn	derleɑn	derleen
devrimlAr	devrimlɑr	devrimler
diʃlArDA	diʃlɑrdɑ	diʃlerde
dinlAAlHm	dinldɑlim	dinleelim
doɰrultulH	doɰrultulɯ	doɰrultulu
doɰumHHn	doɰumɯɯn	doɰumuun
dolguH	dolguɯ	dolguu
eɰlenmA	eɰlenmd	eɰlenme
editørA	editøri	editøre
ekiplArmHz	ekiplɑrmiz	ekiplermiz
elementlArHHn	elementlɑriin	elementleriin
endystriA	endystrii	endystrie
fɑrelArHn	fɑrelɑrin	fɑrelerin
fiʃHHn	fiʃɯin	fiʃiin
figyrlArH	figyrlɑri	figyrleri
fonHHn	fonɯɯn	fonuun
fotoɰrɑfDAn	fotoɰrɑfdɑn	fotoɰrɑftɑn
gønderAʤAk	gønderɑʤdk	gøndereʤek
gøndermAnHzH	gøndermdnizi	gøndermenizi
gøsteriA	gøsterii	gøsterie
gøzlAmA	gøzlɑmɑ	gøzleme
gyryltylAr	gyryltylɑr	gyryltyler
geliʃmA	geliʃmɑ	geliʃme
gerekAnDAn	gerekɑnddn	gerekenden
gerilArDA	gerilɑrdɑ	gerilerde
girmAHHn	girmdiin	girmeiin
hɑmurHn	hɑmurɯn	hɑmurun
hɑzretlArHHn	hɑzretlɑriin	hɑzretleriin
iʃʧiDAn	iʃʧiddn	iʃʧiden
iʃɑretlAnmAH	iʃɑretlɑnmɑi	iʃɑretlenmei
iʃlArnHzDA	iʃlɑrnɯzdɑ	iʃlernizde
iʃlevlArHn	iʃlevlɑrin	iʃlevlerin
ihtilɑlH	ihtilɑlɯ	ihtilɑli
ilkeA	ilkei	ilkee
isteDHklArnHzH	istediklɑrnizi	istediklernizi
izlAnmADA	izlɑnmɑdɑ	izlenmete
kørlAr	kørlɑr	kørler
køjlylArA	køjlylɑrɑ	køjlylere
kyltyrmHzH	kyltyrmizi	kyltyrmyzy
kytlelArH	kytlelɑri	kytleleri
kɑhveA	kɑhveɑ	kɑhvee
kɑpsylH	kɑpsyli	kɑpsyly
kɑpsɑmADA	kɑpsɑmɑdɑ	kɑpsɑmɑtɑ
kɑrdeʃlArHn	kɑrdeʃlɑrin	kɑrdeʃlerin
kɑtɯlmADA	kɑtɯlmɑdɑ	kɑtɯlmɑtɑ
kemerlAr	kemerlɑr	kemerler
kesilmA	kesilmi	kesilme
kimlArDAn	kimlɑrdɑn	kimlerden
konsejlArH	konsejlɑri	konsejleri
konsolosH	konsolosɯ	konsolosu
kontrollArA	kontrollɑrɑ	kontrollere
kojmADA	kojmɑdɑ	kojmɑtɑ
kulyplArA	kulyplɑrɑ	kulyplere
kujruklH	kujruklɯ	kujruklu
kujuHn	kujuin	kujuun
liflArHHn	liflɑriin	lifleriin
liselArHn	liselɑrin	liselerin
myzikDA	myzikdɑ	myzikte
mɑkbulA	mɑkbulɑ	mɑkbule
mɑmyllAr	mɑmyllɑr	mɑmyller
mɑmullArHHn	mɑmullɑrɯɯn	mɑmulleriin
mertebeDAn	mertebeddn	mertebeden
mesɑfeDAki	mesɑfeddki	mesɑfedeki
mesɑfelArA	mesɑfelɑrɑ	mesɑfelere
metinlArHHn	metinlɑriin	metinleriin
mevsimlArA	mevsimlɑrd	mevsimlere
modylHHn	modyliin	modylyyn
muhɑbirlArHHn	muhɑbirlɑriin	muhɑbirleriin
nøbetlArHn	nøbetlɑrin	nøbetlerin
nyfuslArH	nyfuslɑri	nyfuslɑrɯ
nehirlAr	nehirlɑr	nehirler
niteliksAl	niteliksdl	niteliksel
otobysDA	otobysdɑ	otobyste
pɑjlɑʃmADAn	pɑjlɑʃmɑdɑn	pɑjlɑʃmɑtɑn
polimerlArHn	polimerlɑrin	polimerlerin
profillAr	profillɑr	profiller
reʧinelAr	reʧinelɑr	reʧineler
refɑkɑtʧH	refɑkɑtʧɯ	refɑkɑtʧi
sønAn	sønɑn	sønen
søzlyklAr	søzlyklɑr	søzlykler
syrprizlAr	syrprizlɑr	syrprizler
syslAr	syslɑr	sysler
sɑɰlAAbilAn	sɑɰlɑɑbilɑn	sɑɰlɑɑbilen
sɑnɑjilAʃmAHn	sɑnɑjilɑʃmɑɯn	sɑnɑjileʃmein
sɑvH	sɑvi	sɑvɯ
semtA	semtd	semte
sinjɑllArHn	sinjɑllɑrɯn	sinjɑllerin
sirkylɑsjonH	sirkylɑsjonɯ	sirkylɑsjonu
sistemmHzA	sistemmizd	sistemmize
soɰuklHk	soɰuklɯk	soɰukluk
sohbetA	sohbetɑ	sohbete
tɑɑhhytlAr	tɑɑhhytlɑr	tɑɑhhytler
tɑrihlAnAn	tɑrihlɑnɑn	tɑrihlenen
tɑtillAr	tɑtillɑr	tɑtiller
tɑvsijeDA	tɑvsijedi	tɑvsijede
tekerleklAr	tekerleklɑr	tekerlekler
temɑsDAn	temɑsdɑn	temɑstɑn
vɑdeA	vɑdeɑ	vɑdee
vekillAr	vekillɑr	vekiller
velilArmHzA	velilɑrmizd	velilermize
vermAHHn	vermɑiin	vermeiin
jønergelAr	jønergelɑr	jønergeler
jønetiʤiA	jønetiʤii	jønetiʤie
jykA	jykɑ	jyke
jyklAnmA	jyklɑnmɑ	jyklenme
jykselmA	jykselmd	jykselme
jɑpDHklArHHn	jɑpdɯklɑrɯɯn	jɑptɯklɑrɯɯn
jeʃillHklAr	jeʃilliklɑr	jeʃillikler
jemAH	jemdi	jemei
jerjyzynDAn	jerjyzynddn	jerjyzynden
jetmiʃA	jetmiʃɑ	jetmiʃe
jolmHz	jolmɯz	jolmuz
jolmHzH	jolmɯzɯ	jolmuzu
ʧimentoH	ʧimentoi	ʧimentou
ɯʃɯkDAn	ɯʃɯkdɑn	ɯʃɯktɑn
øzDA	øzdɑ	øzde
ʃubelArDA	ʃubelɑrdɑ	ʃubelerde
ynitelArDA	ynitelɑrdi	ynitelerde
yniversitenHzDA	yniversitenizdi	yniversitenizde
ynlylArHn	ynlylɑrin	ynlylerin
yretiʤilArDAn	yretiʤilɑrddn	yretiʤilerden
yreAn	yreɑn	yreen
ɑbonelArmHz	ɑbonelɑrmiz	ɑbonelermiz
ɑlbymDAn	ɑlbymdɑn	ɑlbymden
ɑjlɯkDAn	ɑjlɯkdɑn	ɑjlɯktɑn
ɑzɯnlɯkDA	ɑzɯnlɯkdɑ	ɑzɯnlɯktɑ
beʃA	beʃɑ	beʃe
bedenA	bedend	bedene
belirtmADAn	belirtmddɑn	belirtmeden
benimseArAk	benimseɑrdk	benimseerek
benzerlAr	benzerlɑr	benzerler
bileʃenlArHHn	bileʃenlɑriin	bileʃenleriin
bitAnH	bitɑni	biteni
bolmH	bolmɯ	bolmu
bulutH	bulutɯ	bulutu
bursHn	bursɯn	bursun
dønyʃymA	dønyʃymi	dønyʃyme
dyʃH	dyʃi	dyʃy
dyʃHʃHn	dyʃiʃɯn	dyʃyʃyn
dyʃynʤelArmHzH	dyʃynʤelɑrmizi	dyʃynʤelermizi
dyʃynmAmHz	dyʃynmɑmiz	dyʃynmemiz
deɰerlArmHzH	deɰerlɑrmizi	deɰerlermizi
denetimlArHn	denetimlɑrin	denetimlerin
derAn	derɑn	deren
dergimHzA	dergimizd	dergimize
dijetA	dijeti	dijete
dujHʃsAl	dujɯʃsɑl	dujuʃsɑl
ekipDA	ekipdɑ	ekipte
ekmeklAr	ekmeklɑr	ekmekler
eksenDA	eksendd	eksende
eleʃtirmA	eleʃtirmi	eleʃtirme
emellArH	emellɑri	emelleri
emArAk	emɑrɑk	emerek
emnijetA	emnijetd	emnijete
endystrilAr	endystrilɑr	endystriler
enerʒilArH	enerʒilɑri	enerʒileri
engellArDAn	engellɑrddn	engellerden
etkilAmAA	etkilɑmɑɑ	etkilemee
felɑketDAn	felɑketdɑn	felɑketten
fermɑntɑsjonH	fermɑntɑsjonɯ	fermɑntɑsjonu
figyrlAr	figyrlɑr	figyrler
fiilA	fiili	fiile
gøndermADAn	gøndermdddn	gøndermeden
gøryʃlArDAn	gøryʃlɑrdɑn	gøryʃlerden
gøzlemlAmA	gøzlemlɑmi	gøzlemleme
gøzlemlArHn	gøzlemlɑrin	gøzlemlerin
gɑrɑntilArH	gɑrɑntilɑri	gɑrɑntileri
gɑjrimenkulA	gɑjrimenkuld	gɑjrimenkule
geniʃliklArH	geniʃliklɑri	geniʃlikleri
genlArHn	genlɑrin	genlerin
gereklArHHn	gereklɑriin	gerekleriin
gereksinimlArHn	gereksinimlɑrin	gereksinimlerin
getirilArH	getirilɑri	getirileri
giriʃimA	giriʃimi	giriʃime
golDAn	goldɑn	golden
hykymsHzlHk	hykymsizlik	hykymsyzlyk
hɑdiselArHn	hɑdiselɑrin	hɑdiselerin
hɑfifA	hɑfifɑ	hɑfife
hɑkimlArHn	hɑkimlɑrin	hɑkimlerin
hɑriʧDA	hɑriʧdɑ	hɑriʧte
hemʃirelArH	hemʃirelɑri	hemʃireleri
hikɑjelArHn	hikɑjelɑrin	hikɑjelerin
hobilArH	hobilɑri	hobileri
iʧAnlArDA	iʧɑnlɑrdɑ	iʧenlerde
iʃɑretlAmA	iʃɑretlɑmɑ	iʃɑretleme
iʃlArnHzHn	iʃlɑrnɯzɯn	iʃlernizin
ifɑdeA	ifɑdeɑ	ifɑdee
ikɑmetgɑhHHn	ikɑmetgɑhɯin	ikɑmetgɑhɯɯn
indirimDAn	indirimddn	indirimden
isteHnʤA	isteinʤd	isteinʤe
izlemADA	izlemddi	izlemete
kytyklArH	kytyklɑri	kytykleri
kɑleDAn	kɑledɑn	kɑleden
kɑlplArH	kɑlplɑrɯ	kɑlpleri
kɑmpysDA	kɑmpysdɑ	kɑmpyste
kɑmjonH	kɑmjonɯ	kɑmjonu
kɑrʃɯlAAbilmA	kɑrʃɯlɑɑbilmd	kɑrʃɯlɑɑbilme
kɑvimlArH	kɑvimlɑri	kɑvimleri
kɑjbetmAH	kɑjbetmɑi	kɑjbetmei
kɑzɑnAbilmA	kɑzɑnɑbilmd	kɑzɑnɑbilme
keʃfetmA	keʃfetmd	keʃfetme
kemɑlH	kemɑlɯ	kemɑli
kolesterolHn	kolesterolɯn	kolesterolyn
konsorsijumH	konsorsijumi	konsorsijumu
kontrollArDA	kontrollɑrdɑ	kontrollerde
kristɑllAr	kristɑllɑr	kristɑller
kulyplArHHn	kulyplɑriin	kulypleriin
kursijerlArA	kursijerlɑrɑ	kursijerlere
kuruDHkDAn	kurudɯkdɑn	kuruduktɑn
linkA	linkd	linke
livA	livi	live
mɑhɑlleDAn	mɑhɑlledɑn	mɑhɑlleden
mɑhɑllelAr	mɑhɑllelɑr	mɑhɑlleler
mɑmullArHn	mɑmullɑrɯn	mɑmullerin
mɑskelAr	mɑskelɑr	mɑskeler
merʤeklAr	merʤeklɑr	merʤekler
merdivenlArDAn	merdivenlɑrddn	merdivenlerden
mesleksAl	mesleksdl	mesleksel
mideDA	midedɑ	midede
molekylHn	molekylin	molekylyn
molekyllArHn	molekyllɑrin	molekyllerin
nelArDAn	nelɑrdɑn	nelerden
netiʤeA	netiʤei	netiʤee
nitelenAn	nitelendn	nitelenen
okulmHzH	okulmɯzɯ	okulmuzu
operɑtørlArHHn	operɑtørlɑriin	operɑtørleriin
otelmHzA	otelmizd	otelmize
pɑrɑgrɑfDA	pɑrɑgrɑfdɑ	pɑrɑgrɑftɑ
pɑrtilArDA	pɑrtilɑrdɑ	pɑrtilerde
pɑtentDAn	pɑtentddn	pɑtentten
renkDAki	renkddki	renkteki
syrgylH	syrgyli	syrgyly
sytDAn	sytdɑn	sytten
sɑbunlH	sɑbunlɯ	sɑbunlu
sɑvʤɯHHn	sɑvʤɯiin	sɑvʤɯɯɯn
seʧmAA	seʧmɑɑ	seʧmee
sergilArH	sergilɑri	sergileri
sevgilHA	sevgilii	sevgilie
sevmAAn	sevmɑdn	sevmeen
sejretmA	sejretmd	sejretme
sezgisAl	sezgisdl	sezgisel
sitelArDAn	sitelɑrdɑn	sitelerden
stɑdjumH	stɑdjumɯ	stɑdjumu
tyrlArA	tyrlɑrɑ	tyrlere
teʃebbyslArHHn	teʃebbyslɑriin	teʃebbysleriin
teʃekkyrH	teʃekkyri	teʃekkyry
tebliɰA	tebliɰd	tebliɰe
terʤihA	terʤihɑ	terʤihe
turmHz	turmɯz	turmuz
uʧDA	uʧdɑ	uʧtɑ
ulusmHzHn	ulusmɯzɯn	ulusmuzun
ujumHHn	ujumɯin	ujumuun
vɑdilAr	vɑdilɑr	vɑdiler
verimA	verimi	verime
viryslArDAn	viryslɑrdɑn	viryslerden
viryslArA	viryslɑrɑ	viryslere
vurgulAnmAH	vurgulɑnmdi	vurgulɑnmɑɯ
jyklAmAA	jyklɑmɑɑ	jyklemee
jykseklArA	jykseklɑrd	jykseklere
jyksekDAn	jyksekddn	jyksekten
jyryHp	jyryip	jyryyp
jɑpDHklArmHzH	jɑpdɯklɑrmɯzɯ	jɑptɯklɑrmɯzɯ
jediDAn	jediddn	jediden
jenmA	jenmd	jenme
jerleʃArAk	jerleʃɑrɑk	jerleʃerek
jerjyzynH	jerjyzyni	jerjyzyny
jetiʃmA	jetiʃmɑ	jetiʃme
jolsuzlHklArH	jolsuzlɯklɑrɯ	jolsuzluklɑrɯ
jolsuzlHklArA	jolsuzlɯklɑrɑ	jolsuzluklɑrɑ
zɑferA	zɑferɑ	zɑfere
ʧøplArHn	ʧøplɑrin	ʧøplerin
ʧemberlArH	ʧemberlɑri	ʧemberleri
ʧileDAn	ʧileddn	ʧileden
øɰrenmADA	øɰrenmddɑ	øɰrenmede
øɰretimDAki	øɰretimddki	øɰretimdeki
ødemAlArA	ødemɑlɑrd	ødemelere
ødevlArHn	ødevlɑrin	ødevlerin
ølʧylArHn	ølʧylɑrin	ølʧylerin
ønʤylArH	ønʤylɑri	ønʤyleri
ønemDA	ønemdi	ønemde
ørtylAr	ørtylɑr	ørtyler
ʃɑntijeDA	ʃɑntijedɑ	ʃɑntijede
ylkyH	ylkyi	ylkyy
yretiʤiDAn	yretiʤidɑn	yretiʤiden
yzermHzDA	yzermizdi	yzermizde
ɑfetA	ɑfetɑ	ɑfete
ɑkɑdemisjenlArHn	ɑkɑdemisjenlɑrin	ɑkɑdemisjenlerin
ɑlbymlArH	ɑlbymlɑri	ɑlbymleri
ɑrterDAn	ɑrterdɑn	ɑrterden
ɑskerlHkDAn	ɑskerlikdɑn	ɑskerlikten
bølymmHzA	bølymmizi	bølymmyze
bølgemHzDAki	bølgemizddki	bølgemizdeki
belirtilArA	belirtilɑrd	belirtilere
belirtilArHHn	belirtilɑriin	belirtileriin
benimsemAH	benimsemdi	benimsemei
bejinlArH	bejinlɑri	bejinleri
bileʃimlArH	bileʃimlɑri	bileʃimleri
bilmAnHzH	bilmdnizi	bilmenizi
bilmAArAk	bilmɑɑrɑk	bilmeerek
bulHʃlArH	bulɯʃlɑrɯ	buluʃlɑrɯ
bulHʃlArHn	bulɯʃlɑrɯn	buluʃlɑrɯn
ʤiltDAn	ʤiltddn	ʤiltten
døvizlAr	døvizlɑr	døvizler
dyʃynAbiljor	dyʃyndbiljor	dyʃynebiljor
dyzlemA	dyzlemd	dyzleme
dɑvetlHlArA	dɑvetlilɑrɑ	dɑvetlilere
deɰiʃiklHkDAn	deɰiʃiklikdɑn	deɰiʃiklikten
deklɑnʃørA	deklɑnʃørɑ	deklɑnʃøre
delegelArA	delegelɑrd	delegelere
denetimDA	denetimdi	denetimde
desteklAnArAk	desteklɑnɑrɑk	desteklenerek
dikkɑtHn	dikkɑtɯn	dikkɑtin
dikkɑtsHzlHk	dikkɑtsɯzlɯk	dikkɑtsizlik
dilekʧeDA	dilekʧedi	dilekʧede
dinlArA	dinlɑrɑ	dinlere
direklAr	direklɑr	direkler
direklArH	direklɑri	direkleri
disklArH	disklɑri	diskleri
dizinlArH	dizinlɑri	dizinleri
doɰulH	doɰulɯ	doɰulu
doɰumHn	doɰumɯn	doɰumun
domɑteslArH	domɑteslɑri	domɑtesleri
dujguHn	dujguin	dujguun
eʃgydymH	eʃgydymi	eʃgydymy
eʤzɑneDA	eʤzɑnedɑ	eʤzɑnede
eklemDA	eklemdi	eklemde
ekleAn	ekledn	ekleen
eksiklArHn	eksiklɑrin	eksiklerin
elekDAn	elekddn	elekten
elektriklAr	elektriklɑr	elektrikler
emeklilAr	emeklilɑr	emekliler
endiʃeA	endiʃei	endiʃee
erkekDAn	erkekddn	erkekten
etmAAlHm	etmɑɑlim	etmeelim
etrɑfDAki	etrɑfdɑki	etrɑftɑki
figyrH	figyri	figyry
fiilDAn	fiilddn	fiilden
fikirlArHHn	fikirlɑriin	fikirleriin
filmDAn	filmddn	filmden
formlH	formlɯ	formlu
gøsterilArDA	gøsterilɑrdi	gøsterilerde
gybrelArHn	gybrelɑrin	gybrelerin
gyllHk	gyllik	gyllyk
gɑzɑlH	gɑzɑlɯ	gɑzɑli
geʧirmAAn	geʧirmɑdn	geʧirmeen
gebelHkDAn	gebelikdɑn	gebelikten
gelAbilmA	geldbilmi	gelebilme
gerilimlAr	gerilimlɑr	gerilimler
getirDHkDAn	getirdikdɑn	getirdikten
gezilArDA	gezilɑrdi	gezilerde
gijsilArHn	gijsilɑrin	gijsilerin
golH	golɯ	goly
hɑmilHnA	hɑmilind	hɑmiline
hɑstɑnelArDAn	hɑstɑnelɑrdɑn	hɑstɑnelerden
hɑstɑnelArHHn	hɑstɑnelɑriin	hɑstɑneleriin
hɑstɑnemHzA	hɑstɑnemizd	hɑstɑnemize
hissetmA	hissetmd	hissetme
iʃʧilArDAn	iʃʧilɑrdɑn	iʃʧilerden
iʃlAnmA	iʃlɑnmɑ	iʃlenme
idɑreDAn	idɑredɑn	idɑreden
iliʃkilArmHzDA	iliʃkilɑrmizdi	iliʃkilermizde
ishɑlA	ishɑlɑ	ishɑle
islAnmAH	islɑnmɑi	islenmei
istɑtistiklArHn	istɑtistiklɑrin	istɑtistiklerin
kørH	køri	køry
kyltyrmHzA	kyltyrmizd	kyltyrmyze
kyresAllAʃmAA	kyresdlldʃmɑɑ	kyreselleʃmee
kytyphɑnelArDAn	kytyphɑnelɑrdɑn	kytyphɑnelerden
kɑdemelArA	kɑdemelɑrɑ	kɑdemelere
kɑrbonlH	kɑrbonlɯ	kɑrbonlu
kɑrdeʃlArm	kɑrdeʃlɑrm	kɑrdeʃlerm
kɑtɯlmADAn	kɑtɯlmɑdɑn	kɑtɯlmɑtɑn
kedilAr	kedilɑr	kediler
kesilDHkDAn	kesildikdɑn	kesildikten
kesimDAki	kesimddki	kesimdeki
killArH	killɑri	killeri
killArHn	killɑrin	killerin
klɑvjeDAki	klɑvjeddki	klɑvjedeki
koʃulHHn	koʃulɯɯn	koʃuluun
kolonH	kolonɯ	kolonu
kontrollArHn	kontrollɑrɯn	kontrollerin
konumlH	konumlɯ	konumlu
kulyplArHn	kulyplɑrin	kulyplerin
kuruluʃnHzHn	kuruluʃnɯzɯn	kuruluʃnuzun
lyksH	lyksi	lyksy
lehʧelArH	lehʧelɑri	lehʧeleri
linklArA	linklɑrɑ	linklere
liselHlAr	liselilɑr	liseliler
mydɑhɑlelArH	mydɑhɑlelɑri	mydɑhɑleleri
myteɑhhitlArH	myteɑhhitlɑri	myteɑhhitleri
myttefiklArHn	myttefiklɑrin	myttefiklerin
mɑkroH	mɑkroɯ	mɑkrou
mɑzeretlAr	mɑzeretlɑr	mɑzeretler
mesleklArDA	mesleklɑrdɑ	mesleklerde
modemlArH	modemlɑri	modemleri
mutsuzlHk	mutsuzlɯk	mutsuzluk
nehirlArHn	nehirlɑrin	nehirlerin
nesilDAn	nesilddn	nesilden
normH	normɯ	normu
obʒelArH	obʒelɑri	obʒeleri
ordumHz	ordumɯz	ordumuz
otomobilA	otomobilɑ	otomobile
penʤerelArDA	penʤerelɑrdɑ	penʤerelerde
perspektifDAn	perspektifddn	perspektiften
plɑstikDAn	plɑstikdɑn	plɑstikten
proseslArHn	proseslɑrin	proseslerin
resimlArDAn	resimlɑrdɑn	resimlerden
sɯvɯlAʃmA	sɯvɯldʃmɑ	sɯvɯlɑʃmɑ
søjleʃiDA	søjleʃidi	søjleʃide
søjlemADA	søjlemddɑ	søjlemete
søjlemlArH	søjlemlɑri	søjlemleri
søzlArmA	søzlɑrmɑ	søzlerme
syrylArH	syrylɑri	syryleri
sɑhnelAnAn	sɑhnelɑndn	sɑhnelenen
sɑntrɑllArDA	sɑntrɑllɑrdɑ	sɑntrɑllerde
sektørmHzDA	sektørmizdɑ	sektørmyzde
sembollArHn	sembollɑrɯn	sembollerin
seslenAn	seslendn	seslenen
sesDA	sesdɑ	seste
sevijelAr	sevijelɑr	sevijeler
solunumHn	solunumɯn	solunumun
tɑkiplArH	tɑkiplɑri	tɑkipleri
tɑkipDA	tɑkipdɑ	tɑkipte
tɑnelAr	tɑnelɑr	tɑneler
tɑrihʧilArHn	tɑrihʧilɑrin	tɑrihʧilerin
tehditlArA	tehditlɑrɑ	tehditlere
tepkimAlArH	tepkimɑlɑri	tepkimeleri
tiplArHn	tiplɑrin	tiplerin
tohumHn	tohumɯn	tohumun
toklHk	toklɯk	tokluk
toplulukDA	toplulukdɑ	topluluktɑ
uʧHʃA	uʧiʃɑ	uʧuʃɑ
ulɑʃmADA	ulɑʃmɑdɑ	ulɑʃmɑtɑ
urHn	urɯn	urun
vɑdeDAn	vɑdedɑn	vɑdeden
jyklAArAk	jyklɑɑrɑk	jykleerek
jyzmH	jyzmi	jyzmy
jemeklArA	jemeklɑrd	jemeklere
jerleʃmA	jerleʃmɑ	jerleʃme
zijɑretlArDA	zijɑretlɑrdɑ	zijɑretlerde
ʧøzAn	ʧøzɑn	ʧøzen
ʧøzmAH	ʧøzmɑi	ʧøzmei
ʧiftlAʃmA	ʧiftldʃmɑ	ʧiftleʃme
ølʧeklArDA	ølʧeklɑrdɑ	ølʧeklerde
ølymlH	ølymli	ølymly
ønerilArmHz	ønerilɑrmiz	ønerilermiz
ønermA	ønermd	ønerme
ørgytlAnmAlAr	ørgytlɑnmɑlɑr	ørgytlenmeler
ørgytlAnmAHn	ørgytlɑnmɑin	ørgytlenmein
ørgytlArmHz	ørgytlɑrmiz	ørgytlermiz
øzellikDAki	øzellikddki	øzellikteki
øzgeʧmiʃnHzH	øzgeʧmiʃnɯzi	øzgeʧmiʃnizi
ʃɑrtDA	ʃɑrtdɑ	ʃɑrttɑ
ʃiirlArHn	ʃiirlɑrin	ʃiirlerin
ystlHk	ystlik	ystlyk
yjelArDA	yjelɑrdɑ	yjelerde
yzernHzDA	yzernizdɑ	yzernizde
ɑfetlArHn	ɑfetlɑrin	ɑfetlerin
ɑktivɑsjonH	ɑktivɑsjonɯ	ɑktivɑsjonu
ɑlɯʃveriʃlAr	ɑlɯʃveriʃlɑr	ɑlɯʃveriʃler
ɑnnemA	ɑnnemɑ	ɑnneme
ɑrɑziDAn	ɑrɑzidɑn	ɑrɑziden
ɑrmɑtyrlAr	ɑrmɑtyrlɑr	ɑrmɑtyrler
bytynlAʃmAHn	bytynldʃmɑɯn	bytynleʃmein
byjymAHHn	byjymdiin	byjymeiin
bɑhʧelArHHn	bɑhʧelɑriin	bɑhʧeleriin
bɑkmADA	bɑkmɑdɑ	bɑkmɑtɑ
bɑkterilArA	bɑkterilɑrɑ	bɑkterilere
bɑsDHkDAn	bɑsdɯkdɑn	bɑstɯktɑn
beledijelArDAn	beledijelɑrddn	beledijelerden
bilgilArmHz	bilgilɑrmiz	bilgilermiz
bilimDAn	bilimddn	bilimden
ʤɑmiɑHHn	ʤɑmiɑɯin	ʤɑmiɑɯɯn
ʤerrɑhiDA	ʤerrɑhidɑ	ʤerrɑhide
dyɰynA	dyɰynd	dyɰyne
dyʃynHnʤA	dyʃyninʤd	dyʃynynʤe
deɰerlendirmAlArA	deɰerlendirmɑlɑrd	deɰerlendirmelere
deɰiʃkenA	deɰiʃkend	deɰiʃkene
defterDA	defterdɑ	defterde
delegelArHHn	delegelɑriin	delegeleriin
depremlArA	depremlɑrd	depremlere
dergilArHHn	dergilɑriin	dergileriin
dermA	dermɑ	derme
dertlArH	dertlɑri	dertleri
diDA	didɑ	dide
disknHzDA	disknizdɑ	disknizde
doɰruHn	doɰruɯn	doɰruun
dolgulH	dolgulɯ	dolgulu
durummHz	durummɯz	durummuz
eɰilArAk	eɰilɑrɑk	eɰilerek
eʃnHz	eʃnɯz	eʃniz
eʃlemA	eʃlemi	eʃleme
editørlArH	editørlɑri	editørleri
eklAnmA	eklɑnmɑ	eklenme
ekonomilArHHn	ekonomilɑriin	ekonomileriin
eleʃtirilArnHzH	eleʃtirilɑrnizi	eleʃtirilernizi
ellArDAn	ellɑrdɑn	ellerden
